,id,name,artists,acousticness,danceability,energy,instrumentalness,valence,loudness,genre
3373,7fN5Bk53hWwWMa0oSMyoFH,Walk Away,['Ben Harper'],0.874,0.712,0.0954,0,0.393,-15.896,Contemporary folk
3374,1MXd1awM0A7T7FxUPKAujf,Silence and I,['The Alan Parsons Project'],0.71,0.283,0.407,0.00883,0.0972,-11.366,Rock
3375,6fmpeMEiK7M38rL9MSOFF5,I Can't Turn You Loose,['The Chambers Brothers'],0.0456,0.501,0.802,0,0.93,-11.148,R&B and soul
3376,2CoFxvhk2uGUv2ZpQBtRKq,Loddy Lo,['Chubby Checker'],0.139,0.66,0.642,0,0.943,-7.109,Rock
3377,36f45es7EH7JyT4sFl1irf,Nitroglycerine,['The Gories'],0.0186,0.363,0.902,0.000114,0.574,-14.837,Rock
3378,52UWtKlYjZO3dHoRlWuz9S,Thunderstruck,['AC/DC'],0.000128,0.495,0.892,0.0216,0.231,-5.601,Rock
3379,4nm5LNI8qwBRizg9lR8VnY,Y...,['Javier Solís'],0.762,0.471,0.443,0,0.637,-9.325,Contemporary folk
3380,0izIZ76QsCTJOgmjpUe8XT,Take Me Back (Deja Vu),['Van Halen'],0.00814,0.393,0.681,4.79E-05,0.348,-5.894,Rock
3381,2Ra17ZsMSILCk5PIyvlG1x,"Papa Won't Leave You, Henry - 2010 Remastered Version",['Nick Cave & The Bad Seeds'],0.00378,0.325,0.781,0,0.626,-7.062,Rock
3382,4oS1UEAjl1Fs2nCpOAbp9Q,Shake It Out,['Manchester Orchestra'],0.0002,0.431,0.877,0.000252,0.262,-4.762,Rock
3383,1hQ5YuTPXIho0kZGsFXpFC,Over the Wall,['Echo & the Bunnymen'],0.000264,0.498,0.875,0.0877,0.63,-9.88,Rock
3384,5cN75zXR3M4si2toC2eF5C,我真的受傷了,['Jacky Cheung'],0.906,0.603,0.0762,5.08E-05,0.371,-21.221,Pop
3385,1hTl6P4cObJLDJEMS6Saif,I Gave Up All I Had,['Ted Hawkins'],0.978,0.555,0.226,0,0.506,-13.511,Blues
3386,4eApgC6STs3pTvUcoQkILV,Soul Power - Re-Edit / Mono,"['James Brown', ""The J.B.'s""]",0.438,0.867,0.761,0.000502,0.921,-5.856,Electronic
3387,0ZCLgSEHxv5QWh2sFVDPIN,April In Paris,['Stan Kenton'],0.777,0.514,0.285,0.0954,0.224,-14.616,Jazz
3388,6OSu2pyWrhnbMva9Q2gm3r,Call and Answer,['Barenaked Ladies'],0.195,0.443,0.669,0.073,0.341,-7.631,Rock
3389,5Y19AdxB0KHrWRHnbi2zWL,Max-O-Man,['Fourplay'],0.256,0.695,0.595,0.918,0.838,-10.526,Jazz
3390,5NXCDF2wyPv06X54abGTcp,Boys Keep Swinging - 2017 Remaster,['David Bowie'],0.395,0.475,0.69,0.179,0.908,-7.693,Rock
3391,4Ymk3pqpkGx19gyxxUj5LK,Ain't No Stoppin' Us Now,['McFadden & Whitehead'],0.0605,0.678,0.688,0,0.888,-7.831,Blues
3392,1Si7crvw1M6Kgz9XiAtMiJ,When Legends Rise,['Godsmack'],0.000236,0.44,0.916,1.94E-05,0.401,-4.222,Rock
3393,7j8g8gUNi8e3yvLMRHKQuY,Quiet On Tha Set,['N.W.A.'],0.0187,0.964,0.482,0,0.56,-8.903,Hip hop
3394,1qjl9yDLL79nKVPGBf1akY,Quicksilver,['Pink Floyd'],0.96,0.129,0.144,0.301,0.0291,-25.897,Rock
3395,6rcwnfN5RnAqolVvZxHCxi,"Hope She'll Be Happier - Live at Carnegie Hall, New York, NY - October 1972",['Bill Withers'],0.95,0.173,0.161,0.00172,0.0974,-14.212,Blues
3396,3O0BsyGfLcjhraBRz2Icvd,Rudy - Live At Wembley/1979,['Supertramp'],0.24,0.39,0.583,0.000789,0.413,-13.485,Pop
3397,0wmaGiDKtKaRf7G8nBfNsQ,If I Had A Tail,['Queens of the Stone Age'],0.636,0.602,0.85,3.26E-05,0.339,-6.602,Rock
3398,17sIJiSJptTjso9t9dvd0p,Airlane,['Gary Numan'],3.77E-05,0.283,0.709,0.676,0.321,-7.558,Electronic
3399,2Gw3Xa08XleghwGUmNcPLK,Swing On This,['Alice In Chains'],0.0438,0.412,0.759,0.0995,0.447,-8.045,Rock
3400,4wDd60yo8U6gC9Jr0sPCXH,Ninepins in the Sky,['Lew Stone'],0.933,0.498,0.145,0.0071,0.568,-16.995,Jazz
3401,40QsQUiLW365byYCig1C9d,Lady Love - 2007 Remaster,['Robin Trower'],0.0228,0.528,0.837,0,0.79,-7.231,Blues
3402,2CsdxBheORI57QtinOAq2c,Double-Decker Bus,['Count Five'],0.00108,0.436,0.641,8.77E-06,0.484,-7.758,Rock
3403,4WKVnPKbvYJJdqleE2HTY9,Vietnamese Baby,['New York Dolls'],0.00267,0.387,0.773,5.95E-06,0.488,-11.249,Rock
3404,3z9fd2BU5HiM4BD1Be5jQv,Merry Christmas Baby,['James Brown'],0.425,0.328,0.488,1.06E-05,0.363,-8.129,Electronic
3405,2dJrn376fJPUCj1f4txnRQ,Where Is My Mind?,['Trampled by Turtles'],0.612,0.523,0.482,0.0103,0.283,-6.646,Contemporary folk
3406,6kQe8MBvSdX8AD1UsjRv7w,Scene Two: II. Strange Déjà Vu,['Dream Theater'],0.0587,0.319,0.881,0,0.574,-5.705,Metal
3407,1YbbF4RgTU1DL28lz9xpR8,Love Resurrection,['Alison Moyet'],0.155,0.726,0.611,0.00886,0.907,-11.191,Electronic
3408,1YlljwJpROgtCkyZff54Mo,(There's Gonna Be A) Showdown,['Archie Bell & The Drells'],0.634,0.52,0.608,0.000234,0.848,-9.577,Electronic
3409,6Ha3R0ZHZyeEUicZ1oN60S,Isabel,['José Luis Perales'],0.5,0.437,0.633,2.85E-06,0.452,-5.21,Pop
3410,7yBHF3ehNxm6E3MVY3SWCR,G'D Up,['G-Unit'],0.0372,0.681,0.648,0,0.415,-3.655,Hip hop
3411,1iiIaDMeE1dloLvrJODs7p,"There Have Been Almost 2,000 Christmases...",['Bing Crosby'],0.569,0.694,0.131,0,0.562,-21.857,Pop
3412,4pWS0d4pcn0lDnp8jzjjY2,To Kingdom Come - Remastered,['The Band'],0.425,0.537,0.672,1.22E-05,0.697,-8.081,Rock
3413,0gRBPGDs9v5ZwWijmnPfOD,Espíritu Libre,['Ray Barretto'],0.133,0.436,0.72,0.0176,0.682,-10.742,Jazz
3414,0p9sEGpxxooSZCjfKrWcZy,The Riddle,['Five For Fighting'],0.327,0.59,0.562,0,0.271,-5.8,Pop
3415,0Vgyx6ToJ1E2sNIRHJ1pvr,Ginaika apo to soro,['Prodromos Tsaousakis'],0.986,0.534,0.406,0.00225,0.678,-12.962,Pop
3416,7cQXdm6y9KE8n1Lw2z75Ey,Roll Away the Stone,['Mott The Hoople'],0.0331,0.556,0.901,0,0.701,-7.627,Rock
3417,57DZJLuPk9a5ULzdER3ZFy,Todas Mueren por Mí,['Cartel De Santa'],0.0272,0.903,0.704,0.0044,0.587,-6.702,Hip hop
3418,298DF34E5oiLpcfi65XobL,(Let's Go) All the Way,['The Whispers'],0.176,0.635,0.699,0.00182,0.89,-8.478,Blues
3419,0WajUW5XINeraP2w0F3F8E,Don,['Miranda!'],0.0215,0.824,0.738,0,0.961,-5.431,Electronic
3420,3vqqYJXlrJiKSzh79d4DV9,Quality Control,['Jurassic 5'],0.354,0.714,0.827,0,0.897,-5.974,Electronic
3421,2ORvF65hpTAoWY2ekP56ta,Lyrical Gangbang,['Dr. Dre'],0.00327,0.815,0.832,0,0.684,-8.584,Hip hop
3422,2771lX5IWl1ifzs6Z6iRHy,Lightness,['Death Cab for Cutie'],0.0762,0.696,0.378,0.000801,0.0852,-12.495,Rock
3423,34cB7rNWtWUgohEe8N8HWb,Work It Out,"['Jurassic 5', 'Dave Matthews Band']",0.628,0.837,0.699,0,0.888,-5.924,Electronic
3424,7BQxDb7v518D0FOteQ1Cb7,Before I'm Dead,['Kidneythieves'],0.000366,0.514,0.887,0.0314,0.392,-6.323,Electronic
3425,7kCNWLDRkMbzaRlN3RNebN,I Ain't Superstitious - Remastered,['Megadeth'],0.00609,0.246,0.942,0.0558,0.325,-2.825,Metal
3426,6TaXDvblatZnxoDa9muikk,Rudolph The Red-Nosed Reindeer,['Bing Crosby'],0.906,0.706,0.304,0,0.709,-10.928,Pop
3427,3A6fCd2JZUaD53ecti2vRR,Tonight At The Prom,['The Shirelles'],0.854,0.433,0.273,0,0.148,-8.06,Blues
3428,1laB5MCFI80Dq6ERsrl8o4,Subterranean Homesick Blues,['Red Hot Chili Peppers'],0.0237,0.76,0.946,6.03E-05,0.467,-3.067,Rock
3429,0IrKbfhVKW0xpPEzRDeSUb,Santa Claus Llegó a La Ciudad,['Luis Miguel'],0.382,0.512,0.852,0,0.719,-2.346,Pop
3430,6UqRGwjwYL0stXbaodTxwo,Seve - Radio Edit,['Tez Cadey'],0.444,0.74,0.831,0.00304,0.448,-7.321,Electronic
3431,6HCAvDSaFft5KL0ozPFgLs,Don't Waste Your Time,['Yarbrough & Peoples'],0.0239,0.71,0.78,4.79E-05,0.559,-8.565,Blues
3432,1UshMCgMdeXCMovL5xu8I7,Caravan - 2013 Remaster,['Van Morrison'],0.294,0.641,0.397,0.000717,0.57,-12.285,R&B and soul
3433,4qSfsFRRSJRaA8UhPGiq7s,Storms Never Last,['Dr. Hook'],0.483,0.615,0.528,0.000347,0.662,-10.592,Country
3434,6Ju28M6P8Y8sLjBgWjyUUD,Hunger,['Florence + The Machine'],0.53,0.729,0.675,0,0.332,-5.62,Rock
3435,2lp5nigkNqpP15kHS9Sizd,Everything Disappears When You Come Around,['of Montreal'],0.856,0.657,0.374,0,0.607,-7.934,Pop
3436,4VTf5dPyBntcYFwW9b3fto,Everything I Do Gohn Be Funky (From Now On),['Lee Dorsey'],0.324,0.822,0.355,0.014,0.873,-12.444,Blues
3437,1KTD3iV8jOQy3KxT4p5OaQ,I'm A Woman (I'm A Backbone),['Rufus & Chaka Khan'],0.312,0.772,0.661,0.00134,0.961,-11.209,Electronic
3438,4iP6rp4XyLdh4zxORd0Tnq,Extreme Aggression,['Kreator'],0.00778,0.287,0.988,0.0556,0.183,-5.89,Metal
3439,2IcAmkhCn1OrxoP3SZeF5N,Dig,['NOFX'],8.94E-05,0.393,0.908,0.000468,0.509,-8.024,Rock
3440,7uMDNeWshPiqZQFoNa8h1U,Sad Song - Demo Version; 2015 Remaster,['The Velvet Underground'],0.425,0.611,0.22,0.00692,0.45,-12.396,Rock
3441,03v70ZBxmcPX3RWAZMzqaW,Clouds,['BØRNS'],0.194,0.644,0.478,0.00376,0.496,-6.469,Rock
3442,4F880Aeo2WO7N0lULjWgzm,Shoot From The Hip,['Brothers Osborne'],0.0583,0.602,0.951,1.28E-05,0.533,-4.807,Country
3443,2aHqdN4K9naX3oBuUxp6zf,Early Sunsets Over Monroeville,['My Chemical Romance'],0.000821,0.408,0.674,0,0.422,-8.882,Rock
3444,5USz3xMIy6wvBpIhfGFccE,Who Are You Now,['Sleeping With Sirens'],0.000446,0.466,0.929,0,0.408,-3.9,Punk
3445,1y96w7WDPlwByq9aISEi6G,Barro Tal Vez,['Luis Alberto Spinetta'],0.938,0.392,0.124,0,0.141,-15.154,Jazz
3446,5Hu64lhLYgP5r3B75eEbwG,Let' s Talk About Love,['Modern Talking'],0.203,0.696,0.479,2.05E-06,0.666,-13.727,Pop
3447,5FMXrphygZ4z3gVDHGWxgl,Copacabana (At the Copa),['Barry Manilow'],0.333,0.606,0.899,0.000102,0.66,-6.412,Pop
3448,1UFNqgr39jcfmscHNd9GyK,Push - 2006 Remaster,['The Cure'],0.00225,0.497,0.892,0.601,0.536,-6.519,Rock
3449,4viJ2v79wqS4R4YVBCF2wv,Lady Don't Tek No,['Latyrx'],0.0638,0.903,0.581,0,0.851,-4.562,Electronic
3450,04M3DsiMNyn8s5XQJrW5sL,Cold Love,['Rainbow Kitten Surprise'],0.772,0.631,0.277,0,0.214,-10.985,Rock
3451,4AWJ4Zwe5kHiQfUtrnFsA6,Never Enough,['L.A. Guns'],0.00104,0.429,0.793,7.74E-06,0.611,-13.698,Metal
3452,4SjbThOBAifCj4cBAI12T1,Song for Dan Treacy,['MGMT'],0.00314,0.453,0.977,0.000494,0.673,-4.041,Rock
3453,1fbLPjsAXq7gZPtOK9QCZU,Lie To Me,['12 Stones'],0.00493,0.443,0.907,0,0.449,-4.046,Rock
3454,2ZJjTV5d8Ef8uNuiMwouLF,You Are Too Beautiful,['Cannonball Adderley'],0.784,0.324,0.336,0.0216,0.502,-9.759,Jazz
3455,06IRvEpvUQkyd4EwkppPWq,Is This the Future?,['Fatback Band'],0.0166,0.838,0.473,0.0716,0.764,-11.084,Electronic
3456,6Z7m5DLNPOaPg9T6nXK0rQ,DNA,['BTS'],0.0223,0.599,0.774,0,0.696,-4.014,Pop
3457,5kjXJAtTIaDc2C3PET8oju,Superchería,['Pescado Rabioso'],0.118,0.463,0.427,0.0464,0.116,-13.508,Blues
3458,2Fw4gGClr8zVFZVwIRjyWK,Darling,['Christian Leave'],0.18,0.659,0.55,0.00497,0.202,-7.641,Pop
3459,4vBoopG4WzohMju1GUmwoi,失落沙洲,['LaLa Hsu'],0.728,0.422,0.366,0,0.224,-7.181,Pop
3460,4hrpoqJMVE7FxBu1YWx0eQ,Not Today,['BTS'],0.00181,0.594,0.946,1.04E-06,0.665,-3.408,Pop
3461,0Q3oFPH4bUsJ9nDfw9jPc2,Circus of Sour,['Donovan'],0.78,0.623,0.336,0,0.671,-12.343,Contemporary folk
3462,59VRFpPnC8pOhIH2WCWXF9,Saturday Night - Radio Mix,['Whigfield'],0.0449,0.728,0.784,0.0918,0.964,-11.776,Electronic
3463,5glrDFQKeKwntPjzkCh5qW,Take the Heat off Me,['Boney M.'],0.0373,0.607,0.88,4.03E-05,0.908,-7.421,Electronic
3464,4390J8JMTKKcvulpyQckN8,Some Love,"['Chaka Khan', 'Lew Hahn']",0.193,0.651,0.827,0.209,0.847,-6.93,Blues
3465,4Klyx5dYqZV9YefSecDwDv,She Just Won't Believe Me,['Tame Impala'],0.219,0.138,0.28,0.0204,0.0752,-7.66,Pop
3466,2M9W4WKr9ryeP3IWXO6sgi,Nuestra Desgracia,['Javier Solís'],0.625,0.469,0.262,0.00286,0.465,-14.357,Contemporary folk
3467,7sslK5uo7qDHTqqfQt2w7i,Cerdes (Outside the Gates Of),['Procol Harum'],0.175,0.263,0.754,6.21E-05,0.574,-7.278,Rock
3468,0Euafjoy3U3mUsn3oMWsgt,Catchin' On Fast,['Elvis Presley'],0.118,0.79,0.459,0,0.642,-10.799,Rock
3469,44Ssjb20kLO6FshLp0gNZE,Chucky vs. The Giant Tortoise,['Dance Gavin Dance'],0.0298,0.405,0.973,0,0.484,-3.213,Punk
3470,02ZYIF6aoXo6Zz7EUBpoIc,Sophisticated Cissy,['The Meters'],0.267,0.671,0.46,0.366,0.812,-13.482,Electronic
3471,6KxIlO4iEMkeFdDMLCUZAP,"Kozmic Blues - Live at CNE Stadium, Toronto, Canada - June 1970",['Janis Joplin'],0.136,0.342,0.651,9.74E-05,0.479,-10.496,Rock
3472,7cWVuLuQrH3kqWeMAbIOPs,Medusa,['Clan of Xymox'],0.00814,0.563,0.645,0.715,0.597,-12.999,Electronic
3473,5rb29MoYiBwXzXCtJ94oa1,Mother We Just Can't Get Enough,['New Radicals'],0.47,0.636,0.93,0.00012,0.795,-5.618,Rock
3474,4p0Yp2fnqydGVEgIE2p60X,Fanshawe,['El Ten Eleven'],0.0218,0.653,0.598,0.843,0.666,-9.179,Electronic
3475,04dyAHiuXVpGaq2k7u69Q0,The Little Drummer Boy,['The Temptations'],0.0246,0.654,0.645,0.000831,0.886,-10.866,Blues
3476,2amlWbDFBNfQyoHy7mIMnZ,Dum Dum,['Brenda Lee'],0.831,0.691,0.618,0,0.682,-6.678,Rock
3477,7mLAzFeTZABc4kMXS2kUwg,Singing Rhymes,['The Marshall Tucker Band'],0.011,0.411,0.877,0.00208,0.768,-6.953,Rock
3478,3NkNfj1ipRDo2gIzPkXjNS,Blues to You - Alternate Take 1,['John Coltrane'],0.311,0.479,0.483,0,0.704,-12.381,Jazz
3479,2p9rtyeE37AOB7uYAMqZ0F,The Crystal Lake,['Grandaddy'],0.00418,0.532,0.685,0.00685,0.194,-6.86,Rock
3480,3UD4sghkq8dHUwvKxln1nB,Dead and Gone,['The Black Keys'],0.00803,0.638,0.709,1.59E-06,0.913,-5.464,Rock
3481,6KjkgYu4mjsMVYy4aCzyw6,white tee,"['Lil Peep', 'Lil Tracy']",0.293,0.798,0.528,1.00E-06,0.728,-8.908,Electronic
3482,3yTECFLX8VezVVI3AxdVrV,Can't Change Me,['Chris Cornell'],0.0272,0.477,0.85,0,0.528,-5.04,Metal
3483,6AeFuwycMVxiRjHNiRcXAb,You Don't Even Know Who I Am,['Patty Loveless'],0.76,0.317,0.199,2.14E-05,0.12,-12.597,Country
3484,7ojv5P29GWTw89c7w6drV9,Good Golly Miss Molly,['Little Richard'],0.481,0.558,0.873,0.000215,0.967,-9.129,Rock
3485,1qVP3GP1pUhJxogteiIi78,Like Spinning Plates,['Radiohead'],0.713,0.493,0.41,0.907,0.218,-13.303,Rock
3486,0XjbvD0Evzg7ZHsBqFtwZc,I Wanna,['The Platters'],0.819,0.469,0.737,0,0.97,-7.802,Blues
3487,0mQ1btcyqFDvTpaCFs04cR,Gollum's Song,['Emilíana Torrini'],0.905,0.125,0.164,0.0283,0.0377,-14.239,Pop
3488,6lhuBaygBqxBjdcXrM685k,rue,['girl in red'],0.0956,0.575,0.72,0.0587,0.326,-10.72,Pop
3489,2E8fQZeUlkBSIzfuRLxejE,The Backwards Pumpkin Song,['Dance Gavin Dance'],9.10E-05,0.39,0.947,2.92E-06,0.444,-2.893,Punk
3490,3BlKmOLN4e6DP4fG9pGt48,There Is,['The Dells'],0.134,0.322,0.643,0,0.803,-14.51,Blues
3491,2cJz1loJp5EZM6shmQpLZN,"Harder, Better, Faster, Stronger",['Daft Punk'],0.0392,0.814,0.73,0.00333,0.646,-8.876,Electronic
3492,0k86cToWgmUJJeaC79vYNk,Joy To The World,['Mantovani'],0.721,0.164,0.086,0.313,0.0513,-15.368,Easy listening
3493,0nORptIh3WnyVEkcYcQJRo,Gotta Get to Know You,['Foghat'],0.373,0.419,0.595,0.157,0.366,-14.512,Rock
3494,5jsZQiA5K5imjc4VEC6osS,Serenata,['Quincy Jones'],0.792,0.548,0.342,0.0148,0.475,-13.111,Blues
3495,5Civg4JEWHLe2gqMG5vW6E,Montezuma,['Fleet Foxes'],0.85,0.315,0.296,0.0118,0.0997,-9.899,Contemporary folk
3496,6fm48akcmVSEjyEHsGqftD,Mailman,['Soundgarden'],0.000425,0.443,0.682,7.47E-05,0.429,-5.99,Rock
3497,631426HZlYtHaXq6LHFTLP,Sweet and Low,['Fugazi'],0.361,0.785,0.259,0.432,0.37,-13.326,Punk
3498,3dETAJvNYts9HSzdZavm4t,Hey Driver,['Lucky Boys Confusion'],0.00511,0.412,0.959,0,0.694,-2.958,Rock
3499,4eqVWtEnSl1EhDiHVpzNNT,Take a Heart - Single Version,['The Sorrows'],0.378,0.553,0.724,2.55E-05,0.341,-10.226,Rock
3500,6OMPPnV6cttwJuuP7QU4Ez,Down for the Third Time,['Bobby Caldwell'],0.692,0.729,0.275,0.452,0.635,-20.686,Blues
3501,0YhRiaZFi8amEL2jRtVylQ,Dive,['Coast Modern'],0.0192,0.687,0.949,0,0.757,-4.63,Pop
3502,6pvn3Wy1iFcuYCftMumF6P,Deee-Lite Theme,['Deee-Lite'],0.382,0.677,0.92,0.558,0.405,-11.51,Electronic
3503,6dnmovOCP7vG4ysCvX2ub4,State of Love and Trust,['Pearl Jam'],0.0185,0.293,0.99,0,0.377,-3.042,Rock
3504,08qjPXZBdEyif5PxU2AY9S,Sway - Chainsmokers Remix,['Anna of the North'],0.0555,0.673,0.795,0.0111,0.437,-6.21,Electronic
3505,6qzHVB4x1r29BDmsEiex0v,He's Funny That Way,['Etta James'],0.688,0.654,0.336,0.0147,0.258,-10.838,R&B and soul
3506,27RFvPkNAMfT8tx3qb1p6h,Hippie Boy,['The Flying Burrito Brothers'],0.0696,0.371,0.444,1.36E-05,0.442,-13.811,Country
3507,1DGFY32byCpsiTSTAQI3RW,Love Letters,['Elvis Presley'],0.833,0.467,0.111,0.0203,0.149,-19.621,Rock
3508,0eYmkWPJqioxUgSh9pVzS5,I Will,['Mitski'],0.0538,0.533,0.306,0.39,0.261,-13.659,Rock
3509,44Qy7mThAvZf63Xi3MdSUA,Caribbean Medley,['Donnie McClurkin'],0.135,0.605,0.784,0,0.565,-5.701,R&B and soul
3510,6tjF3ty70qWIu4OIBzP75K,"Sysyphus, Pt. 2",['Pink Floyd'],0.971,0.191,0.633,0.916,0.16,-14.165,Rock
3511,7due1Ojbs249hAhgSy7pTt,God of Wine,['Third Eye Blind'],0.0237,0.589,0.524,0.000173,0.266,-9.063,Pop
3512,3RqTWAc3noEuDS5B0BimD7,End Of All Hope,['Nightwish'],6.14E-05,0.477,0.946,0.0271,0.563,-6.734,Metal
3513,3d3ZNcICP3hdkovGj4YMqI,Ignoreland,['R.E.M.'],0.0194,0.61,0.85,0.00494,0.799,-6.809,Rock
3514,4pm0n3tssKLImGyXPQ3fRY,What's A Matter Baby (Is It Hurting You),['Timi Yuro'],0.264,0.618,0.83,0,0.864,-5.722,R&B and soul
3515,3IX3DBacud9x6KWo23PY66,Rocks Tonic Juice Magic,['Saves The Day'],0.00902,0.362,0.839,0,0.473,-4.956,Punk
3516,6upPjuqy9oMU2ymimpaTFl,La Espera,['José Luis Perales'],0.676,0.605,0.554,1.14E-06,0.563,-13.31,Pop
3517,2ClWt2RN5FdNthxgR2VRDF,I Still Can't Stop,['Flux Pavilion'],0.000847,0.661,0.855,0.0186,0.124,-6.263,Electronic
3518,0mZNKyrUmsrlDRoYHWsyMu,I Want A New Drug,['Huey Lewis & The News'],0.0786,0.672,0.897,6.40E-06,0.777,-4.92,R&B and soul
3519,2MGaxVjCfwk8OA6LHAoY6D,La question,['Françoise Hardy'],0.91,0.376,0.22,0.00212,0.193,-15.638,Pop
3520,44RrOIa9ziCFW9YC6ndAUL,We All Float Down Here,['Four Year Strong'],0.000116,0.522,0.996,1.05E-05,0.138,-4.316,Pop
3521,2Nq5FAdFD2GOWH3l04kBWB,Hey Jupiter - 2016 Remaster,['Tori Amos'],0.953,0.388,0.114,0,0.272,-16.57,Rock
3522,4rEGJ9KirDlKiOHxqVwcVg,Sextape,['Deftones'],0.000824,0.367,0.634,0.0759,0.0964,-6.475,Metal
3523,5w0RYb50fUlvw2hDg3VTOQ,Reasons Why,['Nickel Creek'],0.665,0.677,0.117,0.000328,0.296,-16.104,Country
3524,6t8IzZHIb9fXRDgxNEj8TS,Deanna - 2010 Remastered Version,['Nick Cave & The Bad Seeds'],0.0049,0.415,0.94,0,0.439,-4.874,Rock
3525,2g485sb4XPeIPmdgX45lI2,Falling,['Julee Cruise'],0.892,0.192,0.138,0.553,0.0757,-17.135,Rock
3526,5H06kjjKa1Oz8BZcGeplel,Alone,['Trampled by Turtles'],0.758,0.546,0.432,0.4,0.277,-10.637,Contemporary folk
3527,5PNzt1Rvt7PUVaGhbq0OVt,Any Other Way,['We The Kings'],0.0104,0.457,0.924,0,0.434,-3.935,Pop
3528,371VEMXqEyWyK8C4jtpIPq,A Lotus on Irish Streams - Remastered,"['Mahavishnu Orchestra', 'John McLaughlin']",0.963,0.297,0.277,0.848,0.167,-16.631,Jazz
3529,7cKDTgEOfhG4v6R8HngRrP,Dejaría Todo,['Chayanne'],0.428,0.628,0.74,0,0.708,-6.509,Pop
3530,1o22EcqsCANhwYdaNOSdwS,Tessellate,['alt-J'],0.364,0.702,0.607,0.0263,0.436,-6.509,Rock
3531,6aoZAAOyFCrA6VLvPo6j0D,Don't Break My Heart Again,['Whitesnake'],0.0361,0.62,0.882,0.00021,0.742,-4.559,Rock
3532,4VtSO2QcHikRASfuNi7JOM,Pain For Pleasure,['Sum 41'],0.00432,0.463,0.881,0.133,0.366,-7.131,Pop
3533,2AiUFAeAsSR9lcpGxdc2Sj,Spaceman,['4 Non Blondes'],0.222,0.594,0.638,0,0.177,-9.326,Rock
3534,109MHEvfop19Q2rLt7RaIk,Lady Luck,['Deep Purple'],0.00407,0.534,0.693,0.000119,0.586,-12.985,Rock
3535,7otV7kSzDMo11qLlw8pAtr,Swingin Party,['Lorde'],0.92,0.337,0.245,2.56E-05,0.107,-13.442,Electronic
3536,7HbcsD97HG5riqFQqO4wdm,Boppin' The Blues - Remastered,['Ricky Nelson'],0.249,0.604,0.475,0,0.919,-11.19,Country
3537,5xab2UKCrgMhbNWjLq08gq,"Can't Stop Worrying, Can't Stop Loving",['Dave Mason'],0.654,0.481,0.33,0.00694,0.676,-18.307,Contemporary folk
3538,7x4b0UccXSKBWxWmjcrG2T,And I Love Her,['Kurt Cobain'],0.983,0.616,0.282,0.833,0.435,-15.317,Rock
3539,4pi0Elz7B7cLfw37J3bYm9,Growl,['EXO'],0.145,0.681,0.814,0,0.876,-2.83,Pop
3540,32lL1vuoNa81ru34F6oKcy,Undying Love,['Eddie Cochran'],0.427,0.694,0.445,0.000692,0.81,-10.573,Rock
3541,1UUqvQJhkSxZb8tO8wm0A0,Naked Sunday - 2017 Remaster,['Stone Temple Pilots'],6.24E-05,0.329,0.985,0.123,0.198,-7.464,Rock
3542,4GzkQdqiGe2ReNxZgyNcAy,Back in the Days,['Trick Daddy'],0.023,0.787,0.622,0,0.252,-7.609,Hip hop
3543,51lhSlCjHp99AGbzGAmJCJ,Miss Ann,['Little Richard'],0.676,0.653,0.528,0,0.783,-6.147,Rock
3544,1TprcToQRsTtpkxYaTT7Ln,Falling in Love Again (Remastered),['Michael Stanley Band'],0.18,0.492,0.619,0,0.584,-9.625,Contemporary folk
3545,3FygJnwLJbaU5xe4E87h8e,Same Song - Edit Version,['Digital Underground'],0.0558,0.813,0.687,0,0.732,-10.178,Electronic
3546,5eXfzyyCmKDlPo1YhWkr6q,To Her Ladyship - Original Untitled Ballad,['John Coltrane'],0.829,0.41,0.104,0.219,0.186,-19.203,Jazz
3547,5PLPeX9yiG1ZE97IvdDD3o,Not Listening,['Papa Roach'],0.0156,0.382,0.961,0,0.393,-3.322,Metal
3548,3RD6AMDIgly2CO5nrqUnmc,Brave Captain,['fIREHOSE'],0.0678,0.438,0.826,7.20E-06,0.766,-8.616,Rock
3549,1Z5rTFsClLFgsIGuZ7Ymt2,If I Should Fall from Grace with God,['The Pogues'],0.015,0.45,0.952,0.0178,0.59,-8.938,Punk
3550,5zGrlUCEJy4yMZ5xuqxrr0,Goodnight Moon,['Go Radio'],0.037,0.519,0.668,0,0.424,-5.844,Rock
3551,6TS1cmxIfbqMjmsziztVc4,I Just Want to Make Love to You - Live Version,['Foghat'],0.00157,0.359,0.691,0.000654,0.588,-11.807,Rock
3552,5cbZpgnqWWz83G3xy0OZqz,El porompompero,['Enrico Macias'],0.778,0.631,0.602,1.51E-06,0.848,-6.878,Pop
3553,0QQHPRbgLJJ5XNzJV1l9BW,María,['Ricky Martin'],0.0726,0.723,0.914,2.12E-05,0.968,-5.598,Pop
3554,00n7hqvg3U8OE5tqlKUaqm,These Days - 2020 Digital Remaster,['Joy Division'],0.00868,0.627,0.829,0.1,0.863,-10.161,Rock
3555,2e3KUBfcAwAyQtgbeUBKob,Walkabout (W/ Noah Lennox),"['Atlas Sound', 'Noah Lennox']",0.0406,0.536,0.922,8.92E-05,0.353,-6.247,Rock
3556,0YCj5u72nxNMLdvDQcUdZr,My Babe,"['Bo Diddley', 'Muddy Waters', 'Little Walter']",0.425,0.635,0.756,0.000338,0.727,-8.682,Rock
